,b0,alpha,iota,sigmaSE,br,N,mu_EI,mu_IR,rho_Y,S_0,E_0,I_0,R_0,eta,od_Y,rho_V,sd_V,loglik,loglik.se
17,0.118254135,1.170646297,0.510678909,1.147262684,7.204093206,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7825386,0.017821007
18,0.195521008,1.064276855,0.909693573,1.134037302,11.37326603,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7879845,0.0180452
19,0.166250362,1.094959461,1.1984401,1.134636726,9.049367387,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8788959,0.021919954
20,0.156370118,1.112293376,0.289025143,1.142741111,9.026593483,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8065625,0.021939342
21,0.167210371,1.095958202,0.33516031,1.12127659,9.415900896,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8014702,0.023308915
22,0.131372038,1.144151398,1.247382736,1.119633171,8.425280492,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8015421,0.020350858
23,0.156928294,1.101622163,0.294689115,1.116201429,11.87348151,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7577582,0.01939635
24,0.165242776,1.095748679,0.532781822,1.135732442,10.30788225,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7965094,0.02321978
25,0.153713001,1.119340569,0.48939778,1.14052784,8.308077978,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7859958,0.016491558
26,0.116047594,1.175561311,0.764769794,1.141781294,7.302949653,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7759777,0.020833418
27,0.153897207,1.106087584,0.678973297,1.136893459,10.86891684,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8081153,0.016726281
28,0.155030506,1.114070183,0.28617098,1.115527437,9.075089337,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7552792,0.018464629
29,0.170554458,1.095834638,0.300568324,1.104523357,7.646160777,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7687568,0.019569464
30,0.154655695,1.109499516,0.361035984,1.121023093,9.399220751,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7645407,0.027778208
31,0.134556228,1.144665622,0.34239973,1.126599984,7.635709241,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7174988,0.011289825
32,0.119982916,1.169206123,1.396296237,1.154613648,6.819130181,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.816186,0.016620883
33,0.155339923,1.114895746,0.398434761,1.128969392,7.528690947,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7733832,0.018820926
34,0.153325305,1.122147902,0.673112801,1.13835683,6.212354078,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8357417,0.020372563
35,0.127383308,1.156031018,0.427664635,1.130945804,6.978315519,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7659235,0.022944846
36,0.135893188,1.142659676,0.426951336,1.131226,7.950502016,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7365584,0.018628101
37,0.15148059,1.115330451,0.440837423,1.132031355,8.279323098,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7761756,0.016214097
38,0.166012377,1.099193913,0.534568494,1.141611139,9.04827143,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7661786,0.0183818
39,0.165148066,1.102110833,0.183174662,1.145796903,8.176494171,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7244904,0.020648355
40,0.131490082,1.145193063,0.685179998,1.116431121,8.228272022,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7724335,0.0166374
1,0.15118372,1.116226831,1.160796243,1.109711931,8.611334634,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7691385,0.021523775
2,0.166303128,1.107003768,0.317421899,1.093299344,7.08882619,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8239822,0.025356655
3,0.158373706,1.104601051,0.291206694,1.129044564,10.31775915,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7757058,0.01836021
4,0.1367325,1.136038414,0.628781509,1.124558012,9.086023362,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7950144,0.020095997
5,0.167716501,1.097570317,0.380775922,1.133958467,9.050578386,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8057637,0.01962948
6,0.11652411,1.176037466,1.280134629,1.147305189,6.558805348,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7614329,0.019880826
7,0.120418144,1.165887833,0.66453476,1.137349926,6.796304215,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7736202,0.025237265
8,0.126158063,1.158246367,1.116762072,1.138483595,7.043580484,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7858526,0.023020638
9,0.144731742,1.12589817,0.194549068,1.144762592,8.929649087,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7610839,0.01484738
10,0.157413034,1.106308327,1.027055122,1.135457891,9.132835378,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7746694,0.015010649
11,0.119311998,1.166329694,0.872637202,1.141308835,6.798489169,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7953291,0.022712478
12,0.148510842,1.120870575,0.810230646,1.127030748,8.165221634,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8202342,0.016793645
13,0.142139386,1.130445579,0.101706512,1.123871995,7.958404143,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7804313,0.018320509
14,0.143311695,1.129975708,0.574439987,1.156430856,8.892929037,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7905228,0.017471638
15,0.131610919,1.15142345,0.575124779,1.131195109,5.832548812,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7959095,0.016476292
16,0.147946746,1.123636868,0.169520304,1.094859096,8.357243472,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7443321,0.015480849
17,0.16522324,1.103405329,0.147338362,1.105318913,7.748058054,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7640888,0.024564014
18,0.133989495,1.145254432,0.406123946,1.120339751,6.459607319,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8113326,0.018571688
19,0.160048194,1.108304829,0.419457309,1.124820691,9.509347401,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7723175,0.013689379
20,0.130406205,1.144749742,1.634534264,1.127656446,8.852205648,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8353016,0.021446902
21,0.142506974,1.127167746,0.787005283,1.116728156,8.331343771,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.798062,0.022704174
22,0.152011803,1.116923653,0.289831581,1.158431375,8.233943831,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8033761,0.014306389
23,0.171579405,1.08795209,0.85451676,1.133265548,12.57213336,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8076492,0.018429054
24,0.170138682,1.099144142,0.468975647,1.11815816,7.535945305,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8226964,0.023990744
25,0.146762836,1.12299233,0.839822962,1.135663518,7.645356241,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7785865,0.019359868
26,0.115496771,1.176843583,0.888073496,1.101270444,6.461106121,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7653486,0.016158924
27,0.122333681,1.160798636,0.540596692,1.136832173,8.302046247,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7987884,0.018096363
28,0.147249557,1.119469611,0.559064473,1.125285415,7.772549827,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8153102,0.017526159
29,0.152352998,1.122021294,0.369152763,1.132674997,7.569652734,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.765656,0.018898596
30,0.16170909,1.104477796,0.297919162,1.122996576,9.956232165,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7865948,0.021562529
31,0.130635258,1.148811669,0.928389334,1.131787148,7.120915836,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7928186,0.024731246
32,0.149292154,1.126384008,0.65319238,1.128684573,7.514343191,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8130521,0.017616924
33,0.133422192,1.14227761,0.384466447,1.14011751,9.108719179,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7761096,0.015853521
34,0.14187858,1.130214354,0.151224272,1.142627784,8.388824356,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7440811,0.017535585
35,0.158292988,1.11135165,0.316507237,1.150225686,8.443697532,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7826295,0.019001394
36,0.143733742,1.127285599,0.257060765,1.121929786,8.907264834,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7482772,0.019124739
37,0.153546717,1.116166015,0.575777532,1.124008984,7.00251734,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8109437,0.021306539
38,0.15026294,1.110475456,2.19208925,1.128091846,11.01274065,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8194489,0.02175323
39,0.128330545,1.148336975,1.446503667,1.134860832,8.682330543,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7569592,0.01686251
40,0.137196675,1.140543491,0.297264912,1.114530451,8.298774138,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7994465,0.025005964
1,0.186713118,1.073857825,0.212911625,1.12134424,12.55433729,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.841203,0.024848125
2,0.162177332,1.09924963,1.400624557,1.139061109,10.60573012,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8537507,0.018549061
3,0.160666768,1.104199918,0.689396975,1.119505344,9.059696476,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7879758,0.022705695
4,0.159460277,1.106033809,0.447296697,1.125728318,10.01152997,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7885688,0.021444621
5,0.179049865,1.07580471,0.608455661,1.144099516,12.24315978,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7920424,0.017464257
6,0.138126776,1.135160886,1.095516439,1.126933262,8.057532535,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7798776,0.018265247
7,0.130609938,1.150985957,0.243581891,1.140200122,7.563724626,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7431845,0.022698486
8,0.157138669,1.111608892,0.611997798,1.124000711,8.498731862,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7763943,0.014722587
9,0.131705982,1.143711591,1.675302231,1.164472051,8.875528002,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7955605,0.023228173
10,0.167136917,1.105448096,0.487326214,1.11967414,6.833453705,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8008322,0.018578056
11,0.157713958,1.108741115,0.452805999,1.123212218,7.950366605,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7752662,0.018776073
12,0.122936822,1.161225038,0.604479767,1.097720661,7.483181177,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7724377,0.017244487
13,0.168845867,1.095546538,0.417255824,1.180446897,8.965980077,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.810898,0.015549608
14,0.131381462,1.1452579,0.593300099,1.116348362,7.910109759,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.790752,0.01897372
15,0.140805907,1.133849228,0.798858279,1.149902908,7.623940979,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7953948,0.018459718
16,0.144645494,1.122392029,0.444196009,1.134492756,9.54291684,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7812017,0.024569232
17,0.169002353,1.101510986,0.401547327,1.115261803,7.75193907,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7770137,0.019616074
18,0.155465961,1.113003595,0.487158591,1.132267838,8.824353384,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7937229,0.01988992
19,0.135955936,1.139667186,0.293774986,1.117295818,7.456763978,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7751157,0.025296231
20,0.153338068,1.120211226,0.291841515,1.143834233,6.616297532,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7870149,0.019181943
21,0.121239323,1.163356358,1.191914631,1.127554628,7.230463313,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7873471,0.016376383
22,0.137343433,1.145175525,0.155111349,1.137361111,7.174244312,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8108636,0.023216103
23,0.138264106,1.139201742,0.294003089,1.099131712,7.661728373,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7648078,0.021298799
24,0.146002239,1.127747078,0.234810413,1.130726556,7.320837571,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.782393,0.024616056
25,0.150401948,1.120878631,0.171697172,1.152626561,9.526803418,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7793659,0.015600494
26,0.133551201,1.148785567,0.37325044,1.146718984,7.32753655,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8237022,0.017975907
27,0.111399778,1.182870609,1.104611454,1.115644486,5.597795683,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8128838,0.022393172
28,0.127826269,1.153579793,0.292167414,1.104880139,8.3956726,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7515472,0.018211775
29,0.115446237,1.170011363,0.523248792,1.11450553,9.280603157,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8334625,0.026363764
30,0.120596795,1.16641867,0.570696426,1.132316967,7.404527665,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7880767,0.019422397
31,0.159656232,1.107600772,0.091129216,1.148614855,9.465337778,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7605095,0.022700971
32,0.148970059,1.123998731,0.321372498,1.113419168,7.828153576,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7902261,0.015349796
33,0.109631299,1.183955189,0.690997587,1.157688598,7.00453439,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7795721,0.012294834
34,0.144913409,1.126501185,0.423442665,1.135673284,9.98311268,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.782979,0.021394368
35,0.161323508,1.102005784,0.21629674,1.106315085,9.290634471,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7610461,0.02219915
36,0.198605561,1.059294501,0.036006674,1.14900179,11.08861683,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7986395,0.017081776
37,0.163978211,1.097268079,0.412291359,1.124737613,10.5008258,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8158649,0.019321671
38,0.12039115,1.160394885,0.822997716,1.107464632,8.673839859,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7533614,0.020717374
39,0.136880492,1.140976097,0.208848227,1.106699687,7.297572693,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7076128,0.019689175
40,0.135574786,1.141871882,0.751449053,1.164804328,8.300203718,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7471494,0.020017747
1,0.152394553,1.111413074,0.983878706,1.140790815,9.981546448,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.795417,0.017470352
2,0.121580078,1.169755481,0.237588656,1.118849078,5.675871893,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7666243,0.017409531
3,0.129002362,1.151846782,0.688149495,1.113591511,7.308354834,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7590373,0.020989559
4,0.126178046,1.152317837,0.841345203,1.120753868,8.891366834,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7978658,0.014372499
5,0.16516876,1.094831989,0.474040571,1.171519759,10.92700443,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8157747,0.01659306
6,0.145722696,1.128682275,0.425229401,1.123605665,7.305050319,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7807481,0.020075621
7,0.139707125,1.12960846,0.953316392,1.131700806,10.07922816,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7789184,0.019802364
8,0.133912279,1.149982599,0.438815509,1.140467588,6.477872529,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8312291,0.014383574
9,0.161270822,1.103600085,0.71158407,1.137392017,10.0862886,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8082552,0.023251038
10,0.160315381,1.108742233,0.868646646,1.125597504,8.063701151,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8022651,0.017710926
11,0.141519388,1.131485003,0.905881706,1.126936383,6.962611126,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8106588,0.015163099
12,0.139866179,1.130047797,0.264160329,1.124313573,8.967401586,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7645956,0.028462498
13,0.148858813,1.122170584,0.470519856,1.142932815,7.776217409,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7826842,0.013898022
14,0.123320518,1.160104772,0.628171947,1.112005095,7.289256136,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7812163,0.019605329
15,0.134602232,1.13895315,1.004353641,1.137912504,8.728187949,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7979256,0.016277526
16,0.168798483,1.095958261,0.271269446,1.119783646,8.983099478,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7361195,0.017144851
17,0.168033513,1.098810271,0.391800143,1.113739009,7.847769907,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7604242,0.02032103
18,0.174824602,1.084187943,0.654956627,1.139032435,10.63953331,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8064482,0.020135371
19,0.14728851,1.121396945,0.789247711,1.145544192,9.94519919,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7854016,0.020303584
20,0.144628251,1.126003668,0.638478296,1.139338837,8.543008588,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7604443,0.021670533
21,0.142250319,1.12643356,0.463711326,1.135933495,10.28943104,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7605378,0.020707163
22,0.126956467,1.153920639,0.233375795,1.115970169,7.726160575,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7920948,0.018191432
23,0.130567449,1.146753405,0.104917842,1.141938445,9.373348148,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7745907,0.018057568
24,0.128854519,1.151562537,0.400979817,1.1466572,8.327974244,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.714945,0.021950532
25,0.149294395,1.119641386,0.337688003,1.122681287,9.617520467,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7984641,0.0208506
26,0.123469873,1.157734466,0.464753439,1.129635635,8.722223917,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7921232,0.016816022
27,0.123161969,1.160060014,0.593248239,1.131324995,8.32072643,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8007036,0.02101342
28,0.123653309,1.157711306,0.810168697,1.144298155,7.16959169,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7876436,0.018247094
29,0.149239301,1.11831384,0.467126327,1.127978933,8.58180082,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7918213,0.021123417
30,0.123847859,1.163628256,0.420060869,1.10652232,6.451384685,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7677326,0.022234301
31,0.127024995,1.158869822,0.405791609,1.124690315,7.014877322,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7818818,0.022502719
32,0.136233465,1.137462759,0.339219948,1.113680878,8.08192148,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7796085,0.021986059
33,0.106416261,1.190306805,0.691917669,1.135569043,7.300340236,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8091656,0.017846627
34,0.171116547,1.087185086,0.32568333,1.106076378,10.44878542,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7985651,0.025130643
35,0.143524721,1.125519803,0.153259615,1.133845501,9.565731466,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7622308,0.025785386
36,0.162579327,1.0999803,0.148598926,1.13054523,10.12169677,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7734811,0.017850145
37,0.131776635,1.149761374,0.59585882,1.149575432,7.026678301,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7628055,0.020949475
38,0.149663347,1.118722493,0.465215986,1.122901273,8.444186061,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7597572,0.023606349
39,0.168700267,1.091780161,0.285188294,1.112537667,9.60431783,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8183058,0.021344613
40,0.180351226,1.082588531,0.312049905,1.124217114,9.718717769,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8061191,0.02578229
1,0.174939363,1.08199177,0.681160661,1.144275702,10.92492193,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.805607,0.016118344
2,0.136675892,1.144478524,0.221390658,1.152291977,7.432860513,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7959638,0.018793571
3,0.114857773,1.17552602,1.227299097,1.124527679,7.312712594,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8119364,0.018754214
4,0.15947009,1.098418893,1.347206388,1.129585918,10.92137431,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8141728,0.027115908
5,0.136101475,1.142285287,0.655322704,1.153793658,6.892473354,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7887428,0.024291551
6,0.176762223,1.077445834,0.525519787,1.113634458,12.22419613,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8230617,0.016343813
7,0.158845992,1.108200189,0.425914271,1.120318652,7.811010125,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7582586,0.019482721
8,0.147629358,1.130709917,0.619554302,1.13338073,7.462826047,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8151505,0.024357693
9,0.147599564,1.121827899,0.428358336,1.12807151,9.034694382,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7811418,0.02044024
10,0.132384678,1.149761977,0.416495452,1.139440067,7.077714154,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7602763,0.024367268
11,0.176415386,1.096238384,0.251157541,1.139918336,7.35542091,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8026564,0.017609632
12,0.149661311,1.118696574,0.660498756,1.138624453,9.015646426,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7748595,0.025578797
13,0.162555148,1.100915413,0.391609931,1.114256556,10.08253064,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.731113,0.024367881
14,0.131729376,1.151784478,0.427313413,1.122526392,7.414214913,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7487867,0.01948796
15,0.126913208,1.158554601,0.072531277,1.133645948,7.773114174,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7510607,0.022582198
16,0.150523137,1.123127343,0.39563505,1.15851222,8.471746455,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8102847,0.01690039
